"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"000142025";"Objeto: SERVIÇOS, SOB DEMANDA, DE DEDETIZAÇÃO EM GERAL, DESRATIZAÇÃO E DESCUPINIZAÇÃO, DE MODO QUE SE ELIMINEM ROEDORES, ARACNÍDEOS, INSETOS VOADORES E INSETOS RASTEIROS, NAS INSTALAÇÕES PREDIAIS DA SPRF/AM, COMPREENDENDO A SEDE, AS DELEGACIAS E UNIDADES OPERACIONAIS, COM FORNECIMENTO DE MATERIAL E USO DE PESTICIDA ADEQUADO À PRAGA, AUTORIZADO PELA VIGILÂNCIA SANITÁRIA E APLICADO POR MÃO DE OBRA QUALIFICADA, NOS TERMOS DA TABELA ABAIXO E CONFORME CONDIÇÕES E EXIGÊNCIAS ESTABELECIDAS NESTE INSTRUMENTO.";"";"Sem Informação";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Polícia Rodoviária Federal";"200110";"SUPERINTENDENCIA DA PRF NO AMAZONAS";"10/12/2025";"07/01/2026";"10/12/2025";"10/12/2026";"19310587000163";"HZ MANUTENCAO E SERVICOS LTDA";"18045,5200";"18045,5200";"-3";"";"";"";""
"000192025";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS COMUNS DE LAVANDERIA E HIGIENIZAÇÃO TÊXTIL DE FORMA NÃO CONTINUADA.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160185";"14 BATALHAO LOGISTICO";"27/11/2025";"07/01/2026";"27/11/2025";"27/11/2026";"08920547000117";"OLIVIER - LAVANDERIA LTDA";"7562,2000";"7562,2000";"900062025";"";"";"";""
"000012026";"Objeto: O PRESENTE INSTRUMENTO TEM POR OBJETO A CONTRATAÇÃO DE PRODUTOS E SERVIÇOS POR MEIO DE PACOTE DE SERVIÇOS DOS CORREIOS MEDIANTE ADESÃO AO TERMO DE CONDIÇÕES COMERCIAIS E ANEXOS, QUANDO CONTRATADOS SERVIÇOS ESPECÍFICOS, QUE PERMITE A COMPRA DE PRODUTOS E UTILIZAÇÃO DOS DIVERSOS SERVIÇOS DOS CORREIOS POR MEIO DOS CANAIS DE ATENDIMENTO DISPONIBILIZADOS";"";"Sem Informação";"Não se aplica";"28000";"Ministério do Desenvolvimento, Indústria, C";"20603";"Superintendência da Zona Franca de Manaus";"193028";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM";"30/12/2025";"08/01/2026";"07/01/2026";"07/01/2031";"34028316000375";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"318324,6000";"318324,6000";"-3";"";"";"";""
"001352025";"Objeto: CONTRATAÇÃO DE FORNECIMENTO DE MOBILÁRIOS (CADEIRAS) PARA A SUPERINTENDÊNCIA REGIONAL SUL E UNIDADES VINCULADAS.";"";"Sem Informação";"Não se aplica";"33000";"Ministério da Previdência Social";"37202";"Instituto Nacional do Seguro Social";"510181";"SUPERINTENDENCIA REGIONAL SUL";"29/12/2025";"06/01/2026";"29/12/2025";"29/12/2026";"07875146000120";"SERRA MOBILE INDUSTRIA E COMERCIO LTDA";"783104,0000";"783104,0000";"-3";"";"";"";""
"001242025";"Objeto: CONTRATAÇÃO DE FORNECIMENTO DE MOBILÁRIOS (CADEIRAS) PARA A SUPERINTENDÊNCIA REGIONAL SUL E UNIDADES VINCULADAS.";"";"Sem Informação";"Não se aplica";"33000";"Ministério da Previdência Social";"37202";"Instituto Nacional do Seguro Social";"510181";"SUPERINTENDENCIA REGIONAL SUL";"24/12/2025";"06/01/2026";"24/12/2025";"24/12/2026";"07875146000120";"SERRA MOBILE INDUSTRIA E COMERCIO LTDA";"2635958,0000";"2635958,0000";"-3";"";"";"";""
"000772025";"Objeto: CONTRATAÇÃO DE MOBILIÁRIOS DIVERSOS, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA";"";"Sem Informação";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Polícia Rodoviária Federal";"200109";"POLICIA RODOVIARIA FEDERAL";"16/12/2025";"05/01/2026";"16/12/2025";"13/06/2026";"07875146000120";"SERRA MOBILE INDUSTRIA E COMERCIO LTDA";"4698,2800";"4698,2800";"900232024";"";"";"";""
"004452025";"Objeto: AQUISIÇÃO DE MATERIAL DE SEGURANÇA E VIGILÂNCIA ELETRÔNICA, SOFISTICADO E DE ALTA DEFINIÇÃO, PARA ATENDER AS NECESSIDADES, DO CAMPUS NATAL-CENTRAL DO IFRN, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL. NOTA DE EMPENHO: 2025NE000337";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"158369";"INST.FED.DO RN/CAMPUS NATAL - CENTRAL";"30/12/2025";"02/01/2026";"30/12/2025";"30/12/2026";"16598015000133";"VISAO GLOBAL TECNOLOGIA LTDA";"5124,7500";"5124,7500";"-3";"";"";"";""
"001472025";"Objeto: CONTRATAÇÃO DE SERVIÇOS COMUNS DE CONTRATAÇÃO DE SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA COM SUBSTITUIÇÃO DE PEÇAS DE 01 (UM) DIGITALIZADOR DE IMAGENS RAIO-X MODELO CR30-XM, Nº DE SÉRIE 3406, 01 (UMA) ESTAÇÃO DE TRABALHO MODELO NX MIXED, Nº DE SÉRIE NX261- 13658, 02 (DUAS) IMPRESSORAS LASER DRYSTAR MODELO 5503 Nº SÉRIE 16332 E 23338 E 01 (UMA) IMPRESSORA LASER DRYSTAR MODELO 5302, Nº DE SÉRIE 16526";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160199";"HOSPITAL MILITAR DE AREA DE RECIFE";"07/07/2025";"08/01/2026";"07/07/2025";"06/07/2026";"09032626000405";"AGFA DO BRASIL LTDA.";"56059,2000";"56059,2000";"-3";"";"";"";""
"000022026";"Objeto: CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE VIGILÂNCIA ARMADA E DESARMADA, SEGURANÇA FÍSICA E PATRIMONIAL, A SEREM EXECUTADOS NA UNIDADE OPERACIONAL DA ANATEL NO ESTADO DE MATO GROSSO DO SUL, PELO PERÍODO DE 36 MESES, PRORROGÁVEL ATÉ O LIMITE DE 10 ANOS, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA";"";"Sem Informação";"Não se aplica";"41000";"Ministério das Comunicações";"41231";"Agêncial Nacional de Telecomunicações";"413008";"AGENCIA NACIONAL DE TELECOMUNICACOES-GO";"08/01/2026";"09/01/2026";"01/02/2026";"31/01/2029";"08112812000130";"STILO SEGURANCA LTDA";"950400,0000";"950400,0000";"-3";"";"";"";""
"003072025";"Objeto: AQUISIÇÃO DE OBRAS LITERÁRIAS NO ÂMBITO DO PROGRAMA NACIONAL DO LIVRO E DO MATERIAL DIDÁTICO - PNLD 2023, OBJETO 03, NOS FORMATOS IMPRESSO, HTML, PDF E VÍDEO TUTORIAL, DESTINADAS AOS ESTUDANTES E PROFESSORES DOS ANOS INICIAIS DO ENSINO FUNDAMENTAL (1º AO 5º ANO), DAS ESCOLAS DA EDUCAÇÃO BÁSICA PÚBLICA, DAS REDES FEDERAL, ESTADUAIS, MUNICIPAIS E DO DISTRITO FEDERAL";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26298";"Fundo Nacional de Desenvolvimento da Educaç";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"28/12/2025";"07/01/2026";"28/12/2025";"23/12/2026";"02588717000121";"CONRAD EDITORA DO BRASIL LTDA";"319284,6600";"319284,6600";"-3";"";"";"";""
"000792024";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE ASSINATURA ANUAL, GERENCIAMENTO, VISUALIZAÇÃO, ATUALIZAÇÃO AUTOMÁTICA E IMPRESSÃO ILIMITADA DA COLEÇÃO COMPLETA DE NORMAS TÉCNICAS BRASILEIRAS (NBR'S) E MERCOSUL (AMN), DE ACESSO POR MEIO DA WEB, PARA COMPOR O ACERVO DIGITAL DAS BIBLIOTECAS DO IFMS E QUE TENHA POSSIBILIDADE DE INTEGRAÇÃO/VINCULAÇÃO COM O SISTEMA PERGAMUM PARA CONSULTA DOS ESTUDANTES POR MEIO DO LINK PARA ACESSO DIRETO PARA AS NORMAS , NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE RE";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26415";"Instituto Federal de Educação, Ciência e T";"158132";"INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL";"21/01/2025";"23/01/2026";"21/01/2025";"21/01/2027";"33402892000106";"ASSOCIACAO BRASILEIRA DE NORMAS TECNICAS ABNT";"20840,9000";"21816,2500";"-3";"";"";"";""
"008662025";"Objeto: EXECUÇÃO DOS SERVIÇOS DE TRANSPORTE INTERMUNICIPAL DE PASSAGEIROS E VEÍCULOS NA TRAVESSIA DA BR-272-PR, POR MEIO DE BALSAS, EM DECORRÊNCIA DA INTERDIÇÃO DA PONTE SOBRE O RIO PIQUIRI, LOCALIZADA NA BR-272/PR KM 541,79";"";"Sem Informação";"Não se aplica";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Tr";"393028";"SUPERINTENDENCIA REG. NO ESTADO PR - DNIT";"06/01/2026";"07/01/2026";"06/01/2026";"06/11/2026";"12127886000118";"F. ANDREIS NETO LTDA";"7598585,4200";"7598585,4200";"-3";"";"";"";""
"000222025";"Objeto: FORNECIMENTO E INSTALAÇÃO DE MÁQUINAS GRÁFICAS, INCLUINDO TREINAMENTO, OBSERVADOS O TERMO DE REFERÊNCIA (ANEXO II DESTE CONTRATO) E A PROPOSTA DA CONTRATADA (ANEXO I DESTE CONTRATO), OS QUAIS, INDEPENDENTEMENTE DE TRANSCRIÇÃO, SÃO PARTES INTEGRANTES DESTE INSTRUMENTO, NAQUILO QUE NÃO O CONTRARIE";"";"Sem Informação";"Não se aplica";"20000";"Presidência da República";"20116";"Fundo de Imprensa Nacional";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"26/12/2025";"08/01/2026";"26/12/2025";"26/12/2026";"04383961000183";"BERCY GRAF COMERCIO DE EQUIPAMENTOS GRAFICOS LTDA";"474998,0000";"474998,0000";"900612024";"";"";"";""
"100852025";"Objeto: PRESTAÇÃO DE SERVIÇOS DE ORGANIZAÇÃO E TRATAMENTO DE ARQUIVO E PROTOCOLO DO BANCO CENTRAL DO BRASIL (BC)";"";"Sem Informação";"Não se aplica";"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e";"179087";"BANCO CENTRAL DO BRASIL";"17/12/2025";"12/01/2026";"17/12/2025";"17/12/2030";"28433099000134";"RADAR TERCEIRIZACAO E SERVICOS LTDA";"6532317,9600";"6532317,9600";"901302024";"";"";"";""
"000342025";"Objeto: FORNECIMENTO DE EQUIPAMENTOS DE INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO, BEM COMO EQUIPAMENTOS AUDIOVISUAIS, EQUIPAMENTOS PERIFÉRICOS E SUPRIMENTOS DE INFORMÁTICA, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL DO PREGÃO ELETRÔNICO CFP Nº 90007/2025";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26249";"Universidade Federal Rural do Rio de Janeiro";"153166";"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO";"06/01/2026";"07/01/2026";"06/01/2026";"06/01/2027";"44801853000106";"JOAQUIM PEREIRA ROCHA 38677881115";"17550,0000";"17550,0000";"-3";"";"";"";""
"000892025";"Objeto: PRESTAÇÃO DE SERVIÇO DE REABILITAÇÃO NA ÁREA DE PSICOLOGIA";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160445";"HOSPITAL DE GUARNICAO DE FLORIANOPOLIS";"29/12/2025";"06/01/2026";"29/12/2025";"28/12/2030";"49158713000177";"EQUILIBRE LTDA";"50000,0000";"50000,0000";"-3";"";"";"";""
"000022025";"Objeto: Aquisição de DE MATERIAIS DE CONSTRUÇÃO (SINAPI),";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26433";"Instituto Federal de Educação, Ciência e T";"158483";"CAMPUS NILOPOLIS";"24/11/2025";"06/01/2026";"24/11/2025";"15/12/2025";"50391734000117";"GENTILEZA COMERCIO DE MATERIAIS E SERVICOS LTDA";"381960,0000";"381960,0000";"900162025";"";"";"";""
"000702025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A AQUISIÇÃO DE MATERIAL DE MANUTENÇÃO DE BENS IMÓVEIS";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160270";"2º REGIMENTO DE CAVALARIA DE GUARDAS";"07/01/2026";"30/01/2026";"07/01/2026";"07/01/2027";"50391734000117";"GENTILEZA COMERCIO DE MATERIAIS E SERVICOS LTDA";"36012,0000";"36012,0000";"-3";"";"";"";""
"000452025";"Objeto: PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICO HOSPITALAR NA ESPECIALIDADE DE CARDIOLOGIA, PEDIATRIA, PNEUMOLOGIA, CARDIOLOGIA, INTERVENCIONISTA, ANGIORRADIOLOGIA E EXAMES DE IMAGEM";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160002";"COMANDO DE FRONTEIRA ACRE/4 BIS";"26/12/2025";"02/01/2026";"26/12/2025";"26/12/2030";"51466529000136";"TRL MEDICINA LTDA";"120000,0000";"120000,0000";"-3";"";"";"";""
"000312025";"Objeto: COBERTURA DO PAVILHÃO ADMINISTRATIVO 1 DO 3º BATALHÃO DE POLÍCIA DO EXÉRCITO, EM PORTO ALEGRE - RS";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160396";"COMISSAO REGIONAL DE OBRAS/3";"28/11/2025";"06/01/2026";"05/01/2026";"07/01/2027";"21575266000132";"DRIVING CONSULTORIA E ASSESSORIA LTDA";"311486,2200";"311486,2200";"-3";"";"";"";""
"000012026";"Objeto: CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE SOLUÇÃO DE VÍDEO WALL , POR LICITAÇÃO NA MODALIDADE DE PREGÃO ELETRÔNICO, PELO MENOR PREÇO, DE FORMA A PROPICIAR A MODERNIZAÇÃO DO CENTRO GESTOR E OPERACIONAL DO SISTEMA DE PROTEÇÃO DA AMAZÔNIA - CENSIPAM, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"05/01/2026";"06/01/2026";"05/01/2026";"05/01/2027";"02423819000197";"ABSOLUT TECHNOLOGIES PROJETOS E CONSULTORIA LTDA";"1085170,0400";"1085170,0400";"900022024";"";"";"";""
"000012026";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE RECEPÇÃO E CONDUÇÃO DE VEÍCULOS (MOTORISTAS), COM FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E EPIS, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional dos Povos Indígenas";"194048";"COORDENACAO REGIONAL MEDIO PURUS/AM";"02/01/2026";"05/01/2026";"02/01/2026";"02/03/2028";"00286846000130";"RDN SERVICOS LTDA EM RECUPERACAO JUDICIAL";"970967,9200";"970967,9200";"-3";"";"";"";""
